source,odkvar,dbvar,dbtable,15-Sep,16-May
ODK Forms,fd12_7,ag12b_08,agric_extension_family,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd12_8,ag12b_09,agric_extension_family,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd12_extension_family,source_id_family,agric_extension_family,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd12_source_id_family,source_id_family,agric_extension_family,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd12_source_name_family,source_name_family,agric_extension_family,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
Database - Pivot Variable,,season,agric_field_details,,
ODK Forms,fd32_12,ag31_vs_13,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b2_12,ag31_vs_13,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3_2_1,ag3a_02_1,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b_2_1,ag3a_02_1,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3_2_2,ag3a_02_2,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b_2_2,ag3a_02_2,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3_2_3,ag3a_02_3,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b_2_3,ag3a_02_3,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3_3,ag3a_03,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b_3,ag3a_03,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3_3,ag3a_03_other,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b_3,ag3a_03_other,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3_4,ag3a_04,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b_4,ag3a_04,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3_5,ag3a_07_1,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b_5,ag3a_07_1,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3_6,ag3a_10,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b_6,ag3a_10,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd32_7,ag3a_14,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b2_7,ag3a_14,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd32_8_1,ag3a_15_1,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b2_8_1,ag3a_15_1,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd32_8_2,ag3a_15_2,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b2_8_2,ag3a_15_2,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd32_9,ag3a_17,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b2_9,ag3a_17,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd32_10,ag3a_18,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b2_10,ag3a_18,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd32_10,ag3a_18_other,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b2_10,ag3a_18_other,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd32_11,ag3a_20,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b2_11,ag3a_20,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd32_11,ag3a_20_other,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b2_11,ag3a_20_other,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd32_13,ag3a_23,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b2_13,ag3a_23,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd33_14,ag3a_24,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b3_14,ag3a_24,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd33_14,ag3a_24_other,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b3_14,ag3a_24_other,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd33_15,ag3a_28,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b3_15,ag3a_28,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd33_16,ag3a_34,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b3_16,ag3a_34,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd33_18_1,ag3a_39,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b3_18_1,ag3a_39,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd34_19,ag3a_40,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b4_19,ag3a_40,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd34_20,ag3a_41,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b4_20,ag3a_41,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd34_21,ag3a_42,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b4_21,ag3a_42,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd34_22,ag3a_43,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b4_22,ag3a_43,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd35_23,ag3a_45,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b5_23,ag3a_45,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd35_24,ag3a_46,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b5_24,ag3a_46,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd35_24,ag3a_46_other,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b5_24,ag3a_46_other,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd35_25,ag3a_47,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b5_25,ag3a_47,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd35_26,ag3a_48,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b5_26,ag3a_48,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd35_27,ag3a_49,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b5_27,ag3a_49,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd36_28,ag3a_52,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b6_28,ag3a_52,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd36_29,ag3a_53,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b6_29,ag3a_53,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd36_29,ag3a_53_other,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b6_29,ag3a_53_other,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd36_30,ag3a_54,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b6_30,ag3a_54,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd36_31,ag3a_55,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b6_31,ag3a_55,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd36_32,ag3a_56,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b6_32,ag3a_56,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd37_33,ag3a_58,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b7_33,ag3a_58,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd37_34,ag3a_59,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b7_34,ag3a_59,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd37_34,ag3a_59_other,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b7_34,ag3a_59_other,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd37_35_1,ag3a_60_1,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b7_35_1,ag3a_60_1,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd37_35_2,ag3a_60_2,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b7_35_2,ag3a_60_2,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd37_36,ag3a_61,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b7_36,ag3a_61,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd38_38_1_1,ag3a_72_1,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b8_38_1_1,ag3a_72_1,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd38_38_1_2,ag3a_72_2,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b8_38_1_2,ag3a_72_2,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd38_38_1_3,ag3a_72_21,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b8_38_1_3,ag3a_72_21,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd38_38_1_4,ag3a_72_3,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b8_38_1_4,ag3a_72_3,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd38_38_2_1,ag3a_72_4,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b8_38_2_1,ag3a_72_4,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd38_38_2_2,ag3a_72_5,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b8_38_2_2,ag3a_72_5,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd38_38_2_3,ag3a_72_51,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b8_38_2_3,ag3a_72_51,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd38_38_2_4,ag3a_72_6,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b8_38_2_4,ag3a_72_6,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd38_38_3_1,ag3a_72_61,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b8_38_3_1,ag3a_72_61,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd38_38_3_2,ag3a_72_62,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b8_38_3_2,ag3a_72_62,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd38_38_3_3,ag3a_72_63,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b8_38_3_3,ag3a_72_63,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd38_38_3_4,ag3a_72_64,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b8_38_3_4,ag3a_72_64,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd38_38_4_1,ag3a_72_7,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b8_38_4_1,ag3a_72_7,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd38_38_4_2,ag3a_72_8,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b8_38_4_2,ag3a_72_8,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd38_38_4_3,ag3a_72_81,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b8_38_4_3,ag3a_72_81,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd38_38_4_4,ag3a_72_9,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b8_38_4_4,ag3a_72_9,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd33_18b,ag3a_vs_18a,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b3_18b,ag3a_vs_18a,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd33_18b,ag3a_vs_18a_other,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b3_18b,ag3a_vs_18a_other,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd33_18c,ag3a_vs_18b,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b3_18c,ag3a_vs_18b,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd33_18c,ag3a_vs_18b_other,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b3_18c,ag3a_vs_18b_other,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd33_17,ag3f_33_17,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b3_17,ag3f_33_17,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd33_18a,fd33_18a_1,agric_field_details,,agriculture_survey_15_may_2016
ODK Forms,fd33_18a,fd33_18a_2,agric_field_details,,agriculture_survey_15_may_2016
ODK Forms,fd33_18a,fd33_18a_3,agric_field_details,,agriculture_survey_15_may_2016
ODK Forms,fd33_18a,fd33_18a_4,agric_field_details,,agriculture_survey_15_may_2016
ODK Forms,fd33_18a,fd33_18a_5,agric_field_details,,agriculture_survey_15_may_2016
ODK Forms,fd33_18a,fd33_18a_6,agric_field_details,,agriculture_survey_15_may_2016
ODK Forms,fd33_18a,fd33_18a_7,agric_field_details,,agriculture_survey_15_may_2016
ODK Forms,fd33_18a,fd33_18a_8,agric_field_details,,agriculture_survey_15_may_2016
ODK Forms,fd3b3_18a,fd3b3_18a_1,agric_field_details,,agriculture_survey_15_may_2016
ODK Forms,fd3b3_18a,fd3b3_18a_2,agric_field_details,,agriculture_survey_15_may_2016
ODK Forms,fd3b3_18a,fd3b3_18a_3,agric_field_details,,agriculture_survey_15_may_2016
ODK Forms,fd3b3_18a,fd3b3_18a_4,agric_field_details,,agriculture_survey_15_may_2016
ODK Forms,fd3b3_18a,fd3b3_18a_5,agric_field_details,,agriculture_survey_15_may_2016
ODK Forms,fd3b3_18a,fd3b3_18a_6,agric_field_details,,agriculture_survey_15_may_2016
ODK Forms,fd3b3_18a,fd3b3_18a_7,agric_field_details,,agriculture_survey_15_may_2016
ODK Forms,fd3b3_18a,fd3b3_18a_8,agric_field_details,,agriculture_survey_15_may_2016
ODK Forms,fd3b_field_id,field_id,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fr_field_id,field_id,agric_field_details,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd35_24a,fd35_24a_dap,agric_field_details,,agriculture_survey_15_may_2016
ODK Forms,fd35_24a,fd35_24a_urea,agric_field_details,,agriculture_survey_15_may_2016
ODK Forms,fd35_24a,fd35_24a_tsp,agric_field_details,,agriculture_survey_15_may_2016
ODK Forms,fd35_24a,fd35_24a_can,agric_field_details,,agriculture_survey_15_may_2016
ODK Forms,fd35_24a,fd35_24a_sa,agric_field_details,,agriculture_survey_15_may_2016
ODK Forms,fd35_24a,fd35_24a_npk,agric_field_details,,agriculture_survey_15_may_2016
ODK Forms,fd35_24a,fd35_24a_mrp,agric_field_details,,agriculture_survey_15_may_2016
ODK Forms,fd3b5a_24a,fd3b5a_24a_dap,agric_field_details,,agriculture_survey_15_may_2016
ODK Forms,fd3b5a_24a,fd3b5a_24a_urea,agric_field_details,,agriculture_survey_15_may_2016
ODK Forms,fd3b5a_24a,fd3b5a_24a_tsp,agric_field_details,,agriculture_survey_15_may_2016
ODK Forms,fd3b5a_24a,fd3b5a_24a_can,agric_field_details,,agriculture_survey_15_may_2016
ODK Forms,fd3b5a_24a,fd3b5a_24a_sa,agric_field_details,,agriculture_survey_15_may_2016
ODK Forms,fd3b5a_24a,fd3b5a_24a_npk,agric_field_details,,agriculture_survey_15_may_2016
ODK Forms,fd3b5a_24a,fd3b5a_24a_mrp,agric_field_details,,agriculture_survey_15_may_2016
Database - Linking Variable,,ind,agric_field_details_labor,,
ODK Forms,fd37_preparing,ag3a_70_fertilizing,agric_field_details_labor,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b7_preparing,ag3a_70_fertilizing,agric_field_details_labor,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd37_weeding,ag3a_70_harvesting,agric_field_details_labor,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b7_weeding,ag3a_70_harvesting,agric_field_details_labor,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd37_fertilizing,ag3a_70_preparing,agric_field_details_labor,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b7_fertilizing,ag3a_70_preparing,agric_field_details_labor,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd37_harvesting,ag3a_70_weeding,agric_field_details_labor,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b7_harvesting,ag3a_70_weeding,agric_field_details_labor,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd37_name,hh_indid_name,agric_field_details_labor,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fd3b7_name,hh_indid_name,agric_field_details_labor,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fr_3,ag2a_04,agric_field_roster,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fr2_6,ag2a_07,agric_field_roster,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fr2_7,ag2a_08,agric_field_roster,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fr2_7,ag2a_08_other,agric_field_roster,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fr2_9,ag2a_09,agric_field_roster,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fr2_9a,ag2a_vs_08a,agric_field_roster,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fr_2b1,ag2a_vs_2b1,agric_field_roster,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fr_2b1,ag2a_vs_2b1_other,agric_field_roster,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fr_2b2,ag2a_vs_2b2_1,agric_field_roster,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fr_2c,ag2a_vs_2c,agric_field_roster,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fr_2c,ag2a_vs_2c_other,agric_field_roster,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
ODK Forms,fr_2d,ag2a_vs_2d1,agric_field_roster,agriculture_survey_17_sep_2015v1,agriculture_survey_15_may_2016
